"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-21","12.30",,"0.00","0.0","0.0",,"-2","-10","  300","  310","21.0","25.9",,,,,,,"    1",,,,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-22","5.59",,"0.00","0.0","0.0",,"5","-12","  330","  330","16.1","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-23","10.07",,"0.00","0.2","0.0",,"17","-5","  320","  340","25.9","34.9","    1",,,,,,,,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-24","8.50",,"0.00","0.0","0.0",,"13","-6","  130","  140","17.0","21.9",,,,,,,,,,,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-25","12.08",,"0.00","0.0","0.0",,"21","4","  290","  280","25.1","32.0",,,,,,,"    1",,,,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-26","6.93",,"0.00","0.0","0.0",,"23","2","  120","  130","15.0","17.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-27","8.50",,"0.49","3.0","0.0",,"33","21","  130","  140","16.1","19.9","    1","    1",,"    1",,,,,,,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-28","5.37",,"0.00","0.0","3.0",,"33","30","  100","  100","14.1","17.0",,,,,,,,,,"    1","    1","    1",,,"    1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-29","10.29",,"0.03","0.0","2.0",,"33","25","  340","  340","23.0","30.0",,,,,,,,,"    1","    1",,,"    1",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-30","17.00",,"0.00","0.0","2.0",,"26","6","  310","  310","25.1","33.1",,,,,,,,,,,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-01-31","15.21",,"0.00","0.0","2.0",,"7","-10","  320","  310","25.1","31.1","    1",,,,,,,,,,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-01","6.49",,"0.06","2.0","2.0",,"4","-13","  290","  270","15.0","19.9","    1",,,,,,,,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-02","4.25",,"0.03","0.7","4.0",,"9","0","   10","   30","12.1","21.0","    1",,,,,,,,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-03","6.71",,"0.04","0.9","4.0",,"13","3","  290","  310","17.0","23.0",,,,,,,"    1",,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-04","5.37",,"0.06","1.2","5.0",,"14","3","  160","  160","15.0","17.0","    1",,,,,,,,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-05","8.28",,"0.05","1.2","6.0",,"27","8","  320","  310","17.0","21.9","    1",,,,,,,,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-06","6.71",,"0.04","0.7","5.0",,"23","3","  110","  110","15.0","17.9","    1",,,,,,,,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-07","10.29",,"0.00","0.0","5.0",,"25","18","  360","  360","17.9","23.0",,,,,,,,,"    1","    1","    1",,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-08","8.28",,"0.00","0.0","5.0",,"23","16","  170","  160","16.1","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-09","13.42",,"0.00","0.0","5.0",,"29","22","  170","  170","19.9","29.1","    1",,,,,,,,"    1",,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-10","11.86",,"0.62","2.2","5.0",,"35","25","  100","   70","19.9","25.1","    1","    1",,"    1",,,,,,,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-11","16.11",,"0.00","0.1","6.0",,"32","19","  280","  290","25.1","34.9",,,,,,,,,"    1","    1","    1",,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-12","7.38",,"0.00","0.0","6.0",,"36","16","  280","  260","16.1","17.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-13","4.92",,"0.09","0.5","6.0",,"39","20","  230","  230","13.0","17.0","    1",,,,,,,,"    1",,,"    1",,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-14","10.74",,"0.09","1.1","7.0",,"34","15","  330","  320","23.9","30.0","    1",,,,,,,,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-15","9.84",,"0.00","0.0","7.0",,"18","6","  330","  320","17.0","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-16","3.13",,"0.00","0.0","7.0",,"20","2","  290","  290","8.9","10.1",,,,,,,"    1",,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-17","11.63",,"0.00","0.0","7.0",,"32","9","  150","  160","25.1","31.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-18","12.97",,"0.01","0.3","6.0",,"34","9","  320","  320","23.9","32.0","    1",,,,,,,,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-19","16.11",,"0.00","0.0","6.0",,"10","0","  320","  320","25.9","36.0",,,,,,,"    1","    1",,,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-20","4.03",,"0.00","0.0","5.0",,"19","-3","   40","   30","13.0","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-21","8.28",,"0.00","0.0","5.0",,"23","7","   50","   60","16.1","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-22","6.71",,"0.24","4.2","7.0",,"29","20","   70","   50","16.1","21.0",,,,,,,,,"    1",,,,,"    1","    1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-23","5.59",,"0.00","0.0","9.0",,"29","20","  220","  220","12.1","15.0",,,,,,,"    1",,"    1",,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-24","1.79",,"0.00","0.0","8.0",,"34","12","  150","  130","8.1","10.1",,,,,,,"    1",,"    1",,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-25","0.89",,"0.00","0.0","7.0",,"37","23","  140","  360","8.1","12.1",,,,,,,"    1",,"    1",,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-26","8.95",,"0.00","0.0","6.0",,"36","17","   10","  360","21.0","28.0",,,,,,,"    1",,"    1",,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-27","12.97",,"0.00","0.0","6.0",,"38","29","  360","   10","23.9","31.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-02-28","10.74",,"0.00","0.0","6.0",,"31","25","   30","   60","17.0","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-01","9.62",,"0.00","0.0","6.0",,"31","19","  360","   30","15.0","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-02","3.13",,"0.00","0.0","6.0",,"32","10","  140","  130","8.1","13.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-03","8.95",,"0.00","0.0","6.0",,"32","18","  120","  120","17.0","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-04","12.08",,"0.34","3.9","5.0",,"29","23","  100","  120","21.9","29.1","    1",,,,,,,,"    1",,,,,"    1","    1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-05","9.17",,"0.41","5.4","11.0",,"30","22","  360","   20","17.0","25.1",,,,,,,,,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-06","6.49",,"0.00","0.0","13.0",,"29","17","  350","  340","14.1","17.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-07","5.14",,"0.00","0.0","11.0",,"31","11","  140","  140","15.0","17.0",,,,,,,,,"    1",,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-08","8.05",,"0.00","0.0","11.0",,"39","19","  130","  130","17.0","21.0",,,,,,,,,"    1",,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-09","7.16",,"0.61","0.0","8.0",,"38","33","  120","  140","17.0","21.0","    1","    1",,,,,,,,"    1",,"    1",,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-10","15.66",,"0.01","0.0","6.0",,"36","31","   10","   10","23.9","31.1","    1",,,,,,,,"    1",,,"    1",,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-11","11.41",,"0.00","0.0","6.0",,"31","23","   10","  350","17.9","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-12","12.30",,"0.00","0.0","6.0",,"29","20","  310","  310","23.0","30.0",,,,,,,"    1",,,,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-13","6.93",,"0.00","0.0","6.0",,"33","14","  320","  310","14.1","19.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-14","5.59",,"0.06","0.6","6.0",,"40","24","  120","  120","14.1","16.1","    1",,,,,,,,"    1",,,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-15","8.28",,"0.19","0.8","5.0",,"35","24","   20","   30","15.0","23.0",,,,"    1",,,"    1",,,"    1",,,,"    1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-16","11.41",,"0.00","0.0","6.0",,"27","14","  330","  330","17.9","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-17","12.53",,"0.00","0.0","6.0",,"29","9","  140","  150","21.0","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-18","18.12",,"0.23","3.1","8.0",,"30","11","  280","  280","28.0","36.0",,,,,,,,,"    1",,,,,"    1","    1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-19","15.88",,"0.00","0.0","8.0",,"23","7","  290","  290","23.0","31.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-20","13.65",,"0.00","0.0","8.0",,"21","5","  310","  310","25.1","31.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-21","3.58",,"0.00","0.0","8.0",,"29","7","  330","   20","10.1","19.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-22","3.13",,"0.00","0.0","7.0",,"37","13","  270","  270","12.1","14.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-23","2.91",,"0.00","0.0","6.0",,"39","20","  270","  340","12.1","16.1",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-24","9.84",,"0.00","0.0","6.0",,"33","29","  360","   20","17.0","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-25","10.51",,"0.00","0.0","6.0",,"38","24","  320","  330","19.9","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-26","5.59",,"0.00","0.0","5.0",,"39","27","  270",,"10.1",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-27","2.01",,"0.00","0.0","4.0",,"43","23","  220","  100","8.9","23.9",,,,,,,,,"    1",,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-28","3.80",,"0.00","0.0","4.0",,"44","25","  140","  170","10.1","14.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-29","6.71",,"0.00","0.0","2.0",,"49","32","  140","  140","13.0","16.1",,,,,,,"    1",,,,,"    1",,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-30","8.72",,"0.19","0.0","0.0",,"56","36","  150","  160","16.1","23.0",,,,,,,"    1",,"    1",,,"    1",,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-03-31","15.43",,"0.00","0.0","0.0",,"42","24","  320","  320","29.1","36.9",,,,,,,"    1",,"    1",,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-01","11.63",,"0.00","0.0","0.0","27","36","19","  310","  270","21.9","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-02","7.61",,"0.00","0.0","0.0","28","38","19","  310","  310","16.1","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-03","9.84",,"0.00","0.0","0.0","33","48","23","  200","  200","21.0","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-04","11.63",,"0.00","0.0","0.0","45","53","33","  300","  200","21.0","29.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-05","10.96",,"0.07","0.0","0.0","36","44","28","  110","  100","21.0","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-06","12.97",,"0.09","0.0","0.0","42","55","37","  130","  120","23.9","35.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-07","6.71",,"0.19","0.0","0.0","40","48","35","  120","  120","17.0","21.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-08","8.05",,"0.52","0.0","0.0","44","48","40","   20","   30","18.1","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-09","16.11",,"0.48","0.7","0.0","40","44","31","   40","   60","25.9","33.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-10","12.75",,"0.09","0.7","1.2","36","40","30","   50","   40","25.1","29.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-11","12.30",,"0.76","4.4","1.2","35","36","31","   70","   50","21.9","29.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-12","7.61",,"0.06","0.6","3.9","32","36","28","  310","  280","15.0","21.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-13","6.93",,"0.01","0.2","3.9","32","36","29","  310","   20","15.0","19.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-14","14.76",,"0.46","0.2","3.1","33","38","30","   90","  100","23.9","32.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-15","14.32",,"0.00","0.0","2.0","36","40","33","  240","  220","25.1","35.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-16","7.61",,"0.00","0.0","1.2","38","47","33","  300","  280","19.9","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-17","11.18",,"0.26","0.0","0.0","40","42","35","   40","   30","23.0","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-18","16.11",,"1.02","6.4","0.0","35","35","32","  320","  310","25.9","36.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-19","15.43",,"0.12","0.9","7.1","33","38","26","  320","  320","29.1","36.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-20","3.80",,"0.00","0.0","5.1","32","42","21","  310","   10","10.1","17.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-21","13.42",,"0.15","0.0","3.1","39","51","34","  150","  130","25.1","31.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-22","11.86",,"0.82","3.5","0.0","41","44","33","  340","  340","18.1","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-23","10.51",,"0.02","0.3","3.1","35","42","29","  340","  330","19.9","28.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-24","10.51",,"0.00","0.0","0.0","38","51","29","  220","  220","25.9","33.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-25","9.62",,"0.00","0.0","0.0","40","51","33","  140","  140","19.9","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-26","8.50",,"0.02","0.0","0.0","55","72","45","  170","  150","25.1","31.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-27","5.82",,"0.00","0.0","0.0","60","75","43","  160","  160","16.1","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-28","10.51",,"0.08","0.0","0.0","66","81","54","  310","  320","28.0","36.9",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-29","7.61",,"0.00","0.0","0.0","62","75","51","  140","  110","14.1","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-04-30","13.20",,"0.00","0.0","0.0","67","72","56","  280","  230","25.1","32.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-05-01","10.29",,"0.35","0.0","0.0","47","56","35","   20","   20","19.9","25.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-05-02","12.97",,"0.00","0.0","0.0","40","48","35","  350","   10","19.9","25.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-05-03","12.75",,"0.20","0.5","0.0","37","38","32","   10","   30","21.9","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-05-04","10.29",,"0.08","0.0","0.0","38","49","34","   10","   30","15.0","23.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-05-05","5.59",,"0.00","0.0","0.0","48","67","39","  340","   20","10.1","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-05-06","2.46",,"0.00","0.0","0.0","61","76","46","  290","  340","8.1","18.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-05-07","3.80",,"0.00","0.0","0.0","67","78","53","  140","  170","13.0","19.9",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-05-08","4.70",,"0.12","0.0","0.0","69","78","58","  260","   20","16.1","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-05-09","11.63",,"0.10","0.0","0.0","58","60","43","   20","   20","23.9","32.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2013-05-10","5.82",,"0.00","0.0","0.0","50","67","37","  300","   10","14.1","19.9",,,,,,,,,,,,,,,
